 8489.3477,   -0.1737,   -0.6789,    1.2500,    1.4337,   -0.0458,   -0.0074,    1.4322,   -0.0770,   -0.0246,   12.4929,   -0.2996,    0.0597,    1.3450,    0.0810
 8489.5977,    0.1416,   -0.2858,    1.2914,    1.5259,   -0.0511,    0.0122,    1.5244,   -0.0854,    0.0048,   12.8581,   -0.3067,    0.0542,    1.3510,    0.0800
 8489.8584,    0.5889,   -0.7286,    1.0946,    1.4905,   -0.0844,   -0.0077,    1.4884,   -0.1131,   -0.0254,   13.2506,   -0.3143,    0.0513,    1.3930,    0.0890
 8490.0977,   -0.0071,   -1.6675,    1.1645,    1.4217,   -0.0300,   -0.0002,    1.4202,   -0.0588,   -0.0415,   13.6106,   -0.3365,    0.0531,    1.3630,    0.0830
 8490.3379,    0.3828,   -0.8125,    1.2368,    1.5609,    0.0043,    0.0739,    1.5616,   -0.0290,    0.0520,   13.9530,   -0.3444,    0.0512,    1.3730,    0.0800
 8490.5977,   -0.1381,   -1.1106,    1.4098,    1.4695,   -0.0531,   -0.0147,    1.4672,   -0.0891,   -0.0433,   14.3350,   -0.3684,    0.0545,    1.3360,    0.0830
 8490.8682,   -0.2749,   -1.1580,    2.2773,    1.5041,   -0.0564,    0.0043,    1.5005,   -0.1160,   -0.0266,   14.7365,   -0.3782,    0.0563,    1.3560,    0.0770
 8491.0977,   -0.3630,   -1.5059,    2.2172,    1.5107,    0.0220,    0.0244,    1.5105,   -0.0363,   -0.0155,   15.0840,   -0.3880,    0.0574,    1.4760,    0.0800
 8491.3477,   -0.2040,   -0.5162,    1.6752,    1.4649,   -0.0370,    0.0290,    1.4634,   -0.0799,    0.0155,   15.4514,   -0.3996,    0.0517,    1.4010,    0.0830
 8491.5879,   -0.3960,   -0.0047,    1.7058,    1.5504,   -0.1616,    0.0899,    1.5449,   -0.2083,    0.0884,   15.8092,   -0.4138,    0.0496,    1.3980,    0.0820
 8491.8477,   -0.9201,   -0.3949,    2.6619,    1.5416,    0.0125,   -0.0335,    1.5403,   -0.0584,   -0.0451,   16.2166,   -0.4291,    0.0495,    1.4340,    0.0830
 8492.0977,   -0.9555,   -0.6771,    2.3849,    1.6175,    0.0613,   -0.0262,    1.6182,   -0.0053,   -0.0454,   16.6199,   -0.4369,    0.0492,    1.4840,    0.0740
 8492.3477,   -0.8294,   -0.7988,    2.1473,    1.5834,   -0.0334,    0.0005,    1.5809,   -0.0924,   -0.0229,   17.0201,   -0.4462,    0.0441,    1.4810,    0.0740
 8492.5977,   -0.8053,   -0.1287,    1.5046,    1.4810,   -0.0590,    0.0022,    1.4789,   -0.0979,   -0.0025,   17.4018,   -0.4628,    0.0365,    1.4540,    0.0780
 8492.8682,   -1.2849,   -1.0115,    0.9478,    1.5752,   -0.1525,   -0.0180,    1.5719,   -0.1775,   -0.0497,   17.8191,   -0.4892,    0.0371,    1.3090,    0.0800
 8493.1084,   -0.9743,   -0.8457,    1.6928,    1.5675,   -0.0839,    0.0095,    1.5643,   -0.1299,   -0.0158,   18.1844,   -0.4947,    0.0314,    1.3780,    0.0650
 8493.3584,   -1.1259,   -0.3912,    1.4901,    1.6377,    0.0053,    0.0088,    1.6373,   -0.0373,   -0.0031,   18.5791,   -0.5103,    0.0291,    1.4110,    0.0740
 8493.6084,   -0.6266,   -0.1568,    2.0483,    1.5298,   -0.0698,    0.0283,    1.5264,   -0.1247,    0.0227,   18.9719,   -0.5104,    0.0257,    1.4380,    0.0680
 8493.8682,   -1.1435,   -0.4993,    2.4561,    1.5318,   -0.0161,    0.0158,    1.5298,   -0.0818,    0.0009,   19.3753,   -0.5224,    0.0268,    1.4040,    0.0680
 8494.1084,   -1.0283,   -0.4986,    2.4397,    1.5256,    0.0181,    0.0286,    1.5252,   -0.0471,    0.0145,   19.7418,   -0.5270,    0.0288,    1.3870,    0.0730
 8494.3477,   -0.3202,   -0.7668,    2.5668,    1.5278,   -0.0365,    0.0336,    1.5249,   -0.1049,    0.0126,   20.1085,   -0.5235,    0.0324,    1.3880,    0.0670
 8494.5879,   -1.0643,   -1.0508,    2.4402,    1.4485,   -0.0597,   -0.0238,    1.4439,   -0.1204,   -0.0525,   20.4751,   -0.5415,    0.0357,    1.3610,    0.0650
 8494.8584,   -1.1723,   -0.7576,    2.9016,    1.4226,    0.0296,    0.0116,    1.4223,   -0.0423,   -0.0081,   20.8727,   -0.5484,    0.0433,    1.3840,    0.0620
 8495.1084,   -0.9890,   -1.0014,    2.4434,    1.4056,   -0.0028,    0.0179,    1.4043,   -0.0626,   -0.0077,   21.2337,   -0.5563,    0.0478,    1.2940,    0.0650
 8495.3477,   -1.5657,   -0.8956,    2.8670,    1.4029,   -0.1055,    0.0314,    1.3961,   -0.1758,    0.0047,   21.5762,   -0.5702,    0.0526,    1.2860,    0.0640
 8495.5977,   -0.9966,   -0.9723,    2.8501,    1.4197,   -0.0214,    0.0041,    1.4167,   -0.0916,   -0.0216,   21.9298,   -0.5695,    0.0571,    1.2970,    0.0640
 8495.8682,   -1.4683,   -0.7309,    2.5287,    1.2724,   -0.0723,   -0.0019,    1.2678,   -0.1278,   -0.0213,   22.3009,   -0.5873,    0.0626,    1.2310,    0.0650
 8496.1182,    0.2158,   -0.6043,   -6.1897,    1.0138,   -0.5230,   -0.0039,    1.0642,   -0.4107,   -0.0136,   22.6017,   -0.6436,    0.0694,    1.0760,    0.0670
 8496.3379,   -0.3656,   -0.4751,  -25.8692,    0.4662,   -1.0316,    0.0875,    0.8703,   -0.7253,    0.0757,   22.7680,   -0.8281,    0.0738,    0.8820,    0.0950
 8496.5977,    0.2062,    1.0920,  -55.3559,   -0.1531,   -1.0048,   -0.0377,    0.7402,   -0.6972,   -0.0211,   22.8178,   -1.0787,    0.0665,    1.0220,    0.0870
 8496.8682,   -0.9374,    0.8571,  -87.2781,   -0.3441,   -0.6091,    0.0070,    0.5919,   -0.3728,    0.0098,   22.7316,   -1.3001,    0.0697,    1.2540,    0.0840
 8497.1182,   -1.1784,    1.4528, -110.7003,   -0.5692,   -0.2546,    0.0334,    0.4383,   -0.4433,    0.0354,   22.6318,   -1.4084,    0.0664,    0.9300,    0.0830
 8497.3584,   -1.6683,    1.7208, -133.9049,   -0.5850,    0.0337,    0.0715,    0.3791,   -0.4471,    0.0699,   22.5127,   -1.4375,    0.0650,    1.0630,    0.0880
 8497.6084,   -2.0459,    1.5681, -155.7485,   -0.4624,    0.1673,    0.1178,    0.3495,   -0.3468,    0.1151,   22.3958,   -1.4173,    0.0714,    0.9840,    0.0960
 8497.8584,   -2.6384,    0.8977, -171.4530,   -0.3467,   -0.0073,    0.0015,    0.3439,   -0.0446,    0.0048,   22.2928,   -1.3801,    0.0846,    0.8940,    0.0980
 8498.0977,   -2.8069,    0.5438, -176.9948,   -0.4570,   -0.2467,   -0.0153,    0.4694,    0.2227,    0.0000,   22.1871,   -1.3874,    0.0936,    0.6220,    0.0830
 8498.3584,   -3.6126,    0.4035, -177.1004,   -0.6476,   -0.2294,   -0.0583,    0.6587,    0.1993,   -0.0412,   22.0168,   -1.4175,    0.1052,    0.8360,    0.0870
 8498.6084,   -3.5765,    0.5178, -177.9176,   -0.7908,   -0.0734,    0.0045,    0.7929,    0.0438,    0.0144,   21.8279,   -1.4515,    0.1121,    1.0180,    0.0830
 8498.8584,   -3.6365,    0.1254, -178.8676,   -1.0165,   -0.2030,    0.0404,    1.0202,    0.1798,    0.0542,   21.6018,   -1.4783,    0.1201,    1.1340,    0.0830
 8499.0977,   -2.9927,    0.4036,  179.2249,   -1.0201,    0.1402,    0.0688,    1.0213,   -0.1302,    0.0693,   21.3738,   -1.4991,    0.1226,    1.2180,    0.0750
 8499.3584,   -2.8400,    0.7324,  178.9459,   -1.1159,    0.0268,    0.0620,    1.1153,   -0.0100,    0.0759,   21.1070,   -1.5118,    0.1291,    1.2180,    0.0780
 8499.6084,   -2.8995,    0.1106,  179.3900,   -1.1574,   -0.1631,    0.0204,    1.1556,    0.1740,    0.0315,   20.8225,   -1.5251,    0.1372,    1.3410,    0.0810
