time,lat,lon,alt,prev_lat,prev_lon,prev_alt,z0,z1,z2,r0,r1,r2,offset_r,offset_f,offset_u,dEast,dNorth,dUp,multipathMultiplier,along_track_stretch,temp,last_odo,last_odo_valid,wz_avg,hacc,decay_factor,speed,yaw,yaw_avg,filtered_speed_diff,stretch_max,maxScalar
322.410762,37.403328500,-121.975001900,-27.577999115,37.403325174,-121.975004120,-27.518524,0.361378,-0.206277,0.048410,0.810000,0.810000,0.443396,0.000000,0.000000,0.000000,3.134280,0.366250,-0.018000,1.000000,1.000000,0.900000,0.000000,0,0.199807,0.399000,0.050000,12.616000,1.459866,87.813556,0.000792,0.000000,1.000000
322.660744,37.403332000,-121.974965800,-27.576000214,37.403328521,-121.974967884,-27.542932,0.378710,-0.195020,0.022650,0.810000,0.810000,0.462672,0.000000,0.000000,0.000000,3.196258,0.388447,0.001999,1.000000,1.000000,0.900000,0.000000,0,0.407451,0.399000,0.050000,12.851000,1.458680,87.773914,0.001247,0.000000,1.000000
322.920769,37.403335400,-121.974929300,-27.600000381,37.403332129,-121.974929550,-27.562712,0.361819,-0.032347,0.034125,0.810000,0.810000,0.462672,0.000000,0.000000,0.000000,3.231673,0.377348,-0.024000,1.000000,1.000000,0.900000,0.000000,0,0.711219,0.399000,0.050000,13.023000,1.455506,87.732742,0.001085,0.000000,1.000000
323.170751,37.403339200,-121.974891900,-27.577999115,37.403335735,-121.974892341,-27.563678,0.382637,-0.050147,0.010341,0.810000,0.810000,0.424530,0.000000,0.000000,0.000000,3.311358,0.421742,0.022001,1.000000,1.000000,0.900000,0.000000,0,0.488447,0.399000,0.050000,13.332000,1.452310,87.690039,0.001407,0.000000,1.000000
323.420763,37.403343200,-121.974854000,-27.591999054,37.403339523,-121.974854439,-27.582955,0.406191,-0.051017,0.005007,0.810000,0.810000,0.424530,0.000000,0.000000,0.000000,3.355628,0.443939,-0.014000,1.000000,1.000000,0.900000,0.000000,0,1.269431,0.399000,0.050000,13.541000,1.448180,87.645356,0.001358,0.000000,1.000000
323.660761,37.403347200,-121.974815500,-27.591999054,37.403343404,-121.974817480,-27.598224,0.413569,-0.188204,-0.015708,0.810000,0.810000,0.522960,0.000000,0.000000,0.000000,3.408751,0.443939,0.000000,1.000000,1.000000,0.900000,0.000000,0,2.039534,0.399000,0.050000,13.745000,1.440504,87.597012,0.001421,0.000000,1.000000
323.900729,37.403351400,-121.974776300,-27.586999893,37.403347616,-121.974779732,-27.604377,0.406508,-0.317065,-0.031899,0.810000,0.810000,0.533367,0.000000,0.000000,0.000000,3.470728,0.466136,0.004999,1.000000,1.000000,0.900000,0.000000,0,1.923207,0.398000,0.050000,13.983000,1.431602,87.544420,0.001807,0.000000,1.000000
324.180752,37.403356100,-121.974736600,-27.583999634,37.403352936,-121.974734741,-27.637603,0.357982,0.153255,-0.049129,0.810000,0.810000,0.533367,0.000000,0.000000,0.000000,3.514998,0.521628,0.003000,1.000000,1.000000,0.900000,0.000000,0,1.391355,0.398000,0.050000,14.203000,1.423207,87.487825,0.001960,0.000000,1.000000
324.410766,37.403361100,-121.974696400,-27.579000473,37.403357528,-121.974698052,-27.627587,0.389452,-0.159346,-0.056913,0.810000,0.810000,0.534858,0.000000,0.000000,0.000000,3.559267,0.554924,0.004999,1.000000,1.000000,0.900000,0.000000,0,1.646022,0.398000,0.050000,14.424000,1.416871,87.428190,0.001678,0.000000,1.000000
324.660748,37.403366400,-121.974655600,-27.579999924,37.403362868,-121.974656972,-27.642478,0.385953,-0.134723,-0.069857,0.810000,0.810000,0.534858,0.000000,0.000000,0.000000,3.612391,0.588219,-0.000999,1.000000,1.000000,0.900000,0.000000,0,1.433080,0.398000,0.050000,14.633000,1.410299,87.365428,0.001765,0.000000,1.000000
324.910760,37.403372000,-121.974614200,-27.575000763,37.403368494,-121.974615376,-27.640800,0.383764,-0.117560,-0.072537,0.810000,0.810000,0.536351,0.000000,0.000000,0.000000,3.665514,0.621515,0.004999,1.000000,1.000000,0.900000,0.000000,0,0.958692,0.398000,0.050000,14.855000,1.404216,87.299769,0.002007,0.000000,1.000000
325.170755,37.403377900,-121.974572300,-27.556999207,37.403374574,-121.974571526,-27.643099,0.372009,0.055392,-0.086022,0.810000,0.810000,0.536351,0.000000,0.000000,0.000000,3.709784,0.654810,0.018002,1.000000,1.000000,0.900000,0.000000,0,0.795574,0.398000,0.050000,15.070000,1.401286,87.232704,0.001949,0.000000,1.000000
325.420767,37.403384000,-121.974529800,-27.554000854,37.403380597,-121.974529105,-27.639830,0.380276,0.047752,-0.086174,0.810000,0.810000,0.536351,0.000000,0.000000,0.000000,3.762907,0.677007,0.002998,1.000000,1.000000,0.900000,0.000000,0,0.917458,0.398000,0.050000,15.309000,1.397105,87.163637,0.001655,0.000000,1.000000
325.660765,37.403390400,-121.974486700,-27.559999466,37.403386614,-121.974487827,-27.644206,0.414594,-0.115454,-0.091112,0.810000,0.810000,0.536351,0.000000,0.000000,0.000000,3.816031,0.710302,-0.005999,1.000000,1.000000,0.900000,0.000000,0,1.121579,0.398000,0.050000,15.493000,1.392729,87.092473,0.002183,0.000000,1.000000
325.920761,37.403396800,-121.974443100,-27.561000824,37.403393445,-121.974442256,-27.636053,0.375692,0.060432,-0.075019,0.810000,0.810000,0.536351,0.000000,0.000000,0.000000,3.860300,0.710302,-0.001001,1.000000,1.000000,0.900000,0.000000,0,1.379234,0.398000,0.050000,15.724000,1.386171,87.018181,0.001753,0.000000,1.000000
326.180726,37.403403600,-121.974398900,-27.566999435,37.403400569,-121.974396458,-27.638666,0.347492,0.202869,-0.066039,0.810000,0.810000,0.465260,0.000000,0.000000,0.000000,3.913418,0.754696,-0.005999,1.000000,1.000000,0.900000,0.000000,0,1.507646,0.397000,0.050000,15.936000,1.379443,86.940679,0.001826,0.000000,1.000000
326.410741,37.403410800,-121.974354200,-27.533000946,37.403407130,-121.974355800,-27.629220,0.398947,-0.158182,-0.104545,0.810000,0.810000,0.536351,0.000000,0.000000,0.000000,3.957687,0.799090,0.033998,1.000000,1.000000,0.900000,0.000000,0,1.412882,0.397000,0.050000,16.120001,1.373404,86.860301,0.002299,0.000000,1.000000
326.660752,37.403418200,-121.974309000,-27.525999069,37.403414627,-121.974310442,-27.619585,0.388740,-0.144214,-0.101368,0.810000,0.810000,0.465260,0.000000,0.000000,0.000000,4.001956,0.821287,0.007002,1.000000,1.000000,0.900000,0.000000,0,0.532334,0.397000,0.050000,16.330999,1.368970,86.777799,0.002434,0.000000,1.000000
326.910764,37.403426000,-121.974263400,-27.509000778,37.403422314,-121.974264581,-27.609333,0.402372,-0.122107,-0.107324,0.810000,0.810000,0.537846,0.000000,0.000000,0.000000,4.037372,0.865681,0.016998,1.000000,1.000000,0.900000,0.000000,0,0.560520,0.397000,0.050000,16.502001,1.366952,86.694314,0.002636,0.000000,1.000000
327.170759,37.403433700,-121.974217300,-27.500999451,37.403430523,-121.974216379,-27.594880,0.356819,0.065861,-0.093878,0.810000,0.810000,0.537846,0.000000,0.000000,0.000000,4.081641,0.854582,0.008001,1.000000,1.000000,0.900000,0.000000,0,0.883488,0.397000,0.050000,16.709000,1.362662,86.608773,0.002119,0.000000,1.000000
327.410758,37.403441700,-121.974170600,-27.478000641,37.403438283,-121.974171734,-27.575150,0.372458,-0.117652,-0.103831,0.810000,0.810000,0.614201,0.000000,0.000000,0.000000,4.134765,0.887878,0.022999,1.000000,1.000000,0.900000,0.000000,0,0.836444,0.397000,0.050000,16.906000,1.359282,86.521606,0.002251,0.000000,1.000000
327.660739,37.403450100,-121.974123400,-27.445999146,37.403446623,-121.974124417,-27.549532,0.379498,-0.108031,-0.110018,0.810000,0.810000,0.614201,0.000000,0.000000,0.000000,4.179034,0.932272,0.032001,1.000000,1.000000,0.900000,0.000000,0,0.851220,0.397000,0.050000,17.089001,1.355676,86.432711,0.002848,0.000000,1.000000
327.910751,37.403458600,-121.974075800,-27.403999329,37.403455215,-121.974076642,-27.518312,0.370175,-0.092589,-0.120262,0.810000,0.810000,0.537846,0.000000,0.000000,0.000000,4.214449,0.943370,0.042000,1.000000,1.000000,0.900000,0.000000,0,1.428098,0.396000,0.050000,17.273001,1.350381,86.341282,0.002833,0.000000,1.000000
328.180760,37.403467300,-121.974027700,-27.378000259,37.403464834,-121.974024607,-27.484230,0.291033,0.260088,-0.098916,0.810000,0.810000,0.466557,0.000000,0.000000,0.000000,4.258719,0.965567,0.025999,1.000000,1.000000,0.900000,0.000000,0,1.462920,0.396000,0.050000,17.469999,1.343749,86.246670,0.002740,0.000000,1.000000
328.400731,37.403476500,-121.973979300,-27.330999374,37.403472861,-121.973982482,-27.421484,0.384032,-0.302198,-0.103593,0.810000,0.810000,0.466557,0.000000,0.000000,0.000000,4.285281,1.021060,0.047001,1.000000,1.000000,0.900000,0.000000,0,1.386514,0.396000,0.050000,17.601000,1.338464,86.149545,0.003027,0.000000,1.000000
328.660756,37.403486000,-121.973930500,-27.273000717,37.403482827,-121.973931217,-27.357370,0.346930,-0.081995,-0.089654,0.810000,0.810000,0.466557,0.000000,0.000000,0.000000,4.320696,1.054355,0.057999,1.000000,1.000000,0.900000,0.000000,0,1.026638,0.396000,0.050000,17.790001,1.332449,86.049544,0.002975,0.000000,1.000000
328.910738,37.403495800,-121.973881200,-27.214000702,37.403492618,-121.973881861,-27.303266,0.348106,-0.077634,-0.094370,0.810000,0.810000,0.525886,0.000000,0.000000,0.000000,4.364966,1.087650,0.059000,1.000000,1.000000,0.900000,0.000000,0,0.802374,0.396000,0.050000,17.976999,1.329498,85.948116,0.003205,0.000000,1.000000
329.170763,37.403505700,-121.973831700,-27.145000458,37.403503007,-121.973830221,-27.230279,0.307564,0.114130,-0.083698,0.810000,0.810000,0.525886,0.000000,0.000000,0.000000,4.382673,1.098749,0.069000,1.000000,1.000000,0.900000,0.000000,0,1.511254,0.395000,0.050000,18.072001,1.325137,85.844591,0.003171,0.000000,1.000000
329.410762,37.403515700,-121.973781900,-27.045999527,37.403512771,-121.973782799,-27.139525,0.318239,-0.098210,-0.099130,0.810000,0.810000,0.455517,0.000000,0.000000,0.000000,4.409235,1.109847,0.099001,1.000000,1.000000,0.900000,0.000000,0,1.613406,0.395000,0.050000,18.176001,1.319195,85.738217,0.003303,0.000000,1.000000
329.660743,37.403526000,-121.973732000,-26.950000763,37.403523300,-121.973732895,-27.053087,0.292783,-0.096870,-0.108398,0.810000,0.810000,0.495109,0.000000,0.000000,0.000000,4.418089,1.143143,0.095999,1.000000,1.000000,0.900000,0.000000,0,1.312342,0.395000,0.050000,18.243999,1.312612,85.628709,0.003420,0.000000,1.000000
329.910755,37.403536600,-121.973682100,-26.858999252,37.403534099,-121.973682908,-26.934502,0.271102,-0.088351,-0.080376,0.810000,0.810000,0.495109,0.000000,0.000000,0.000000,4.418089,1.176438,0.091002,1.000000,1.000000,0.900000,0.000000,0,1.496794,0.395000,0.050000,18.294001,1.305985,85.516038,0.003266,0.000000,1.000000
330.170751,37.403547600,-121.973631900,-26.739999771,37.403545671,-121.973630842,-26.847653,0.220874,0.080048,-0.106755,0.810000,0.810000,0.612494,0.000000,0.000000,0.000000,4.444651,1.220832,0.118999,1.000000,1.000000,0.900000,0.000000,0,2.530051,0.395000,0.050000,18.434999,1.296749,85.398975,0.003246,0.000000,1.000000
330.410749,37.403558900,-121.973582000,-26.646999359,37.403556687,-121.973583038,-26.743351,0.237214,-0.107645,-0.101669,0.810000,0.810000,0.614201,0.000000,0.000000,0.000000,4.418089,1.254128,0.093000,1.000000,1.000000,0.900000,0.000000,0,1.941355,0.395000,0.050000,18.343000,1.287488,85.277507,0.003651,0.000000,1.000000
330.660760,37.403570900,-121.973531800,-26.464000702,37.403568612,-121.973532935,-26.577599,0.244503,-0.117170,-0.119391,0.810000,0.810000,0.496489,0.000000,0.000000,0.000000,4.444651,1.331817,0.182999,1.000000,1.000000,0.900000,0.000000,0,2.166563,0.395000,0.050000,18.551001,1.277868,85.151477,0.003733,0.000000,1.000000
330.910742,37.403583200,-121.973481800,-26.350999832,37.403580961,-121.973482771,-26.482692,0.240107,-0.102770,-0.136963,0.810000,0.810000,0.496489,0.000000,0.000000,0.000000,4.426943,1.365112,0.113001,1.000000,1.000000,0.900000,0.000000,0,1.249581,0.395000,0.050000,18.525999,1.270937,85.022133,0.003747,0.000000,1.000000
331.170768,37.403595600,-121.973431800,-26.176000595,37.403594003,-121.973430709,-26.314638,0.185124,0.084005,-0.137500,0.810000,0.810000,0.496489,0.000000,0.000000,0.000000,4.426943,1.376211,0.174999,1.000000,1.000000,0.900000,0.000000,0,0.498121,0.395000,0.050000,18.532000,1.267004,84.890884,0.003880,0.000000,1.000000
331.410766,37.403608500,-121.973381800,-26.042999268,37.403606019,-121.973382955,-26.173991,0.264809,-0.121916,-0.137030,0.810000,0.810000,0.447120,0.000000,0.000000,0.000000,4.426943,1.431703,0.133001,1.000000,1.000000,0.900000,0.000000,0,0.030767,0.395000,0.050000,18.612000,1.267756,84.759922,0.003795,0.000000,1.000000
331.660748,37.403621200,-121.973331700,-25.908000946,37.403618694,-121.973332807,-26.048417,0.267726,-0.118460,-0.146277,0.810000,0.810000,0.467856,0.000000,0.000000,0.000000,4.435797,1.409506,0.134998,1.000000,1.000000,0.900000,0.000000,0,0.536097,0.395000,0.050000,18.601999,1.265581,84.627881,0.003988,0.000000,1.000000
331.910759,37.403634000,-121.973281600,-25.763999939,37.403631490,-121.973282646,-25.912722,0.268405,-0.113617,-0.154387,0.810000,0.810000,0.458058,0.000000,0.000000,0.000000,4.435797,1.420605,0.144001,1.000000,1.000000,0.900000,0.000000,0,0.551545,0.395000,0.050000,18.627001,1.262755,84.494460,0.003987,0.000000,1.000000
332.170755,37.403646900,-121.973231500,-25.614999771,37.403644902,-121.973230476,-25.770446,0.229539,0.073048,-0.155162,0.810000,0.810000,0.458058,0.000000,0.000000,0.000000,4.435797,1.431703,0.149000,1.000000,1.000000,0.900000,0.000000,0,0.282243,0.395000,0.050000,18.665001,1.260694,84.360008,0.003579,0.000000,1.000000
332.410753,37.403660000,-121.973181300,-25.482999802,37.403657293,-121.973182623,-25.652358,0.287078,-0.141108,-0.175851,0.810000,0.810000,0.459332,0.000000,0.000000,0.000000,4.444651,1.453900,0.132000,1.000000,1.000000,0.900000,0.000000,0,0.292043,0.395000,0.050000,18.684999,1.259540,84.224968,0.003863,0.000000,1.000000
332.660764,37.403673000,-121.973131200,-25.340999603,37.403670313,-121.973132544,-25.499771,0.284340,-0.143372,-0.165248,0.810000,0.810000,0.460607,0.000000,0.000000,0.000000,4.435797,1.442802,0.142000,1.000000,1.000000,0.900000,0.000000,0,0.316655,0.395000,0.050000,18.667999,1.257582,84.088966,0.003634,0.000000,1.000000
332.900733,37.403686100,-121.973081100,-25.190999985,37.403682855,-121.973084598,-25.377636,0.325540,-0.339451,-0.198908,0.810000,0.810000,0.460607,0.000000,0.000000,0.000000,4.435797,1.453900,0.150000,1.000000,1.000000,0.900000,0.000000,0,0.082143,0.395000,0.050000,18.649000,1.256576,83.952437,0.003956,0.000000,1.000000
333.170772,37.403699100,-121.973031300,-25.041999817,37.403697019,-121.973030514,-25.239480,0.237098,0.049121,-0.197992,0.810000,0.810000,0.460607,0.000000,0.000000,0.000000,4.409235,1.442802,0.149000,1.000000,1.000000,0.900000,0.000000,0,0.152737,0.396000,0.050000,18.577000,1.256045,83.815594,0.003560,0.000000,1.000000
333.420753,37.403712300,-121.972981500,-24.923000336,37.403709965,-121.972981154,-25.116982,0.260940,0.007155,-0.195873,0.810000,0.810000,0.512327,0.000000,0.000000,0.000000,4.409235,1.464998,0.118999,1.000000,1.000000,0.900000,0.000000,0,0.069911,0.396000,0.050000,18.596001,1.255962,83.678662,0.003317,0.000000,1.000000
333.660752,37.403725300,-121.972931800,-24.798000336,37.403722433,-121.972933736,-25.011417,0.296876,-0.200195,-0.221424,0.810000,0.810000,0.513745,0.000000,0.000000,0.000000,4.400381,1.442802,0.125000,1.000000,1.000000,0.900000,0.000000,0,0.201287,0.396000,0.050000,18.525999,1.255332,83.541382,0.003220,0.000000,1.000000
333.920747,37.403738400,-121.972882000,-24.673000336,37.403736084,-121.972882039,-24.894330,0.254913,-0.027842,-0.224167,0.810000,0.810000,0.515165,0.000000,0.000000,0.000000,4.409235,1.453900,0.125000,1.000000,1.000000,0.900000,0.000000,0,1.036317,0.397000,0.050000,18.580000,1.251818,83.402395,0.003017,0.000000,1.000000
334.180743,37.403751600,-121.972832100,-24.555999756,37.403749863,-121.972830609,-24.789322,0.206895,0.112689,-0.231743,0.810000,0.810000,0.516587,0.000000,0.000000,0.000000,4.418089,1.464998,0.117001,1.000000,1.000000,0.900000,0.000000,0,0.893753,0.397000,0.050000,18.582001,1.247174,83.261160,0.003576,0.000000,1.000000
334.410757,37.403765100,-121.972782200,-24.459999084,37.403762186,-121.972785337,-24.709623,0.287849,-0.308791,-0.260648,0.810000,0.810000,0.518011,0.000000,0.000000,0.000000,4.418089,1.498294,0.096001,1.000000,1.000000,0.900000,0.000000,0,1.169203,0.397000,0.050000,18.663000,1.242634,83.117747,0.003482,0.000000,1.000000
334.660739,37.403778800,-121.972732400,-24.405000687,37.403775983,-121.972735430,-24.631978,0.277483,-0.299040,-0.237685,0.810000,0.810000,0.518011,0.000000,0.000000,0.000000,4.409235,1.520491,0.054998,1.000000,1.000000,0.900000,0.000000,0,1.265199,0.398000,0.050000,18.673000,1.236423,82.971355,0.003143,0.000000,1.000000
334.910750,37.403792800,-121.972682400,-24.318000793,37.403790035,-121.972685559,-24.573804,0.269481,-0.310467,-0.266815,0.810000,0.810000,0.448578,0.000000,0.000000,0.000000,4.426943,1.553786,0.087000,1.000000,1.000000,0.900000,0.000000,0,0.749659,0.398000,0.050000,18.750999,1.230994,82.822362,0.003354,0.000000,1.000000
335.170776,37.403807100,-121.972632700,-24.284000397,37.403804820,-121.972633702,-24.542340,0.239708,-0.115485,-0.263550,0.810000,0.810000,0.449812,0.000000,0.000000,0.000000,4.400381,1.587082,0.034000,1.000000,1.000000,0.900000,0.000000,0,0.595123,0.398000,0.050000,18.733999,1.228330,82.672050,0.002921,0.000000,1.000000
335.410744,37.403821400,-121.972582900,-24.261999130,37.403818528,-121.972586141,-24.503849,0.278676,-0.320540,-0.252996,0.810000,0.810000,0.451047,0.000000,0.000000,0.000000,4.409235,1.587082,0.022001,1.000000,1.000000,0.900000,0.000000,0,1.127197,0.398000,0.050000,18.747000,1.225017,82.520126,0.002834,0.000000,1.000000
335.660756,37.403835800,-121.972533100,-24.205999374,37.403833075,-121.972536341,-24.447116,0.261678,-0.319405,-0.252040,0.810000,0.810000,0.452283,0.000000,0.000000,0.000000,4.409235,1.598180,0.056000,1.000000,1.000000,0.900000,0.000000,0,1.709721,0.399000,0.050000,18.743000,1.218658,82.365169,0.003066,0.000000,1.000000
335.910738,37.403850500,-121.972483500,-24.111000061,37.403847879,-121.972486681,-24.352911,0.250033,-0.313511,-0.252557,0.810000,0.810000,0.453521,0.000000,0.000000,0.000000,4.391527,1.631476,0.094999,1.000000,1.000000,0.900000,0.000000,0,1.478613,0.399000,0.050000,18.745001,1.210858,82.206483,0.002917,0.000000,1.000000
336.180747,37.403865500,-121.972433700,-24.103000641,37.403864206,-121.972433077,-24.363706,0.149846,0.037755,-0.260857,0.810000,0.810000,0.484903,0.000000,0.000000,0.000000,4.409211,1.664772,0.007999,1.000000,1.000000,0.900000,0.000000,0,0.592813,0.399000,0.050000,18.851999,1.205865,82.045387,0.002870,0.000000,1.000000
336.420774,37.403880800,-121.972384500,-24.087999344,37.403878721,-121.972385935,-24.308125,0.210504,-0.154131,-0.226111,0.810000,0.810000,0.528035,0.000000,0.000000,0.000000,4.356088,1.698067,0.015001,1.000000,1.000000,0.900000,0.000000,0,1.874515,0.399000,0.050000,18.688000,1.201352,81.882118,0.003046,0.000000,1.000000
336.660743,37.403896200,-121.972334600,-23.996999741,37.403893625,-121.972338479,-24.256709,0.233288,-0.376395,-0.272106,0.810000,0.810000,0.477343,0.000000,0.000000,0.000000,4.418065,1.709166,0.091000,1.000000,1.000000,0.900000,0.000000,0,1.192733,0.399000,0.050000,18.929001,1.193961,81.715325,0.003322,0.000000,1.000000
336.920768,37.403911900,-121.972284800,-23.948999405,37.403910142,-121.972286649,-24.267639,0.168894,-0.187167,-0.325321,0.810000,0.810000,0.458492,0.000000,0.000000,0.000000,4.409211,1.742461,0.048000,1.000000,1.000000,0.900000,0.000000,0,1.041947,0.399000,0.050000,18.972000,1.190015,81.546598,0.003134,0.000000,1.000000
337.180734,37.403928000,-121.972235400,-23.943000793,37.403926786,-121.972235079,-24.235044,0.137450,0.010709,-0.292900,0.810000,0.810000,0.499227,0.000000,0.000000,0.000000,4.373796,1.786855,0.005999,1.000000,1.000000,0.900000,0.000000,0,1.398447,0.399000,0.050000,18.900000,1.184508,81.375236,0.003063,0.000000,1.000000
337.410748,37.403944100,-121.972185400,-23.920000076,37.403941687,-121.972189710,-24.199974,0.206261,-0.413916,-0.293291,0.810000,0.810000,0.563580,0.000000,0.000000,0.000000,4.426919,1.786855,0.023001,1.000000,1.000000,0.900000,0.000000,0,1.048157,0.399000,0.050000,19.096001,1.179087,81.201257,0.003008,0.000000,1.000000
337.660760,37.403960500,-121.972135500,-23.902999878,37.403958311,-121.972139650,-24.179635,0.182661,-0.397119,-0.289533,0.810000,0.810000,0.565113,0.000000,0.000000,0.000000,4.418065,1.820151,0.017000,1.000000,1.000000,0.900000,0.000000,0,0.444963,0.399000,0.050000,19.108000,1.175694,81.025626,0.003045,0.000000,1.000000
337.910742,37.403977500,-121.972085600,-23.858999252,37.403975103,-121.972089532,-24.144971,0.207329,-0.381729,-0.298877,0.810000,0.810000,0.565113,0.000000,0.000000,0.000000,4.418065,1.886742,0.044001,1.000000,1.000000,0.900000,0.000000,0,1.275291,0.399000,0.050000,19.205000,1.171217,80.847829,0.003182,0.000000,1.000000
338.170767,37.403994500,-121.972035500,-23.860000610,37.403992855,-121.972037372,-24.156533,0.153290,-0.189911,-0.303567,0.810000,0.810000,0.566648,0.000000,0.000000,0.000000,4.435772,1.886742,-0.001001,1.000000,1.000000,0.900000,0.000000,0,0.939930,0.399000,0.050000,19.271000,1.166142,80.667574,0.003303,0.000000,1.000000
338.410765,37.404011600,-121.971985500,-23.886999130,37.404009357,-121.971989441,-24.144526,0.187791,-0.381353,-0.270603,0.810000,0.810000,0.611962,0.000000,0.000000,0.000000,4.426919,1.897840,-0.026999,1.000000,1.000000,0.900000,0.000000,0,1.038617,0.400000,0.050000,19.280001,1.162272,80.485447,0.003020,0.000000,1.000000
338.660747,37.404029200,-121.971935500,-23.872999191,37.404026830,-121.971939209,-24.117489,0.203948,-0.363722,-0.257440,0.810000,0.810000,0.611962,0.000000,0.000000,0.000000,4.426919,1.953333,0.014000,1.000000,1.000000,0.900000,0.000000,0,0.910295,0.399000,0.050000,19.358999,1.158188,80.301346,0.002900,0.000000,1.000000
338.920772,37.404046900,-121.971885400,-23.886999130,37.404045193,-121.971887029,-24.125389,0.161841,-0.171168,-0.245279,0.810000,0.810000,0.513845,0.000000,0.000000,0.000000,4.435772,1.964431,-0.014000,1.000000,1.000000,0.900000,0.000000,0,0.871233,0.399000,0.050000,19.399000,1.154144,80.115264,0.002955,0.000000,1.000000
339.170754,37.404064800,-121.971835300,-23.908000946,37.404062969,-121.971837167,-24.130608,0.171132,-0.194642,-0.230294,0.810000,0.810000,0.568184,0.000000,0.000000,0.000000,4.435772,1.986628,-0.021002,1.000000,1.000000,0.900000,0.000000,0,0.941193,0.399000,0.050000,19.419001,1.149172,79.926792,0.003277,0.000000,1.000000
339.420766,37.404082800,-121.971785200,-23.938999176,37.404080982,-121.971787258,-24.151131,0.166059,-0.211672,-0.220346,0.810000,0.810000,0.569723,0.000000,0.000000,0.000000,4.435772,1.997726,-0.030998,1.000000,1.000000,0.900000,0.000000,0,0.981677,0.399000,0.050000,19.457001,1.144902,79.736243,0.003264,0.000000,1.000000
339.660764,37.404101100,-121.971735100,-23.951000214,37.404098523,-121.971739288,-24.159647,0.213931,-0.411956,-0.223510,0.810000,0.810000,0.571264,0.000000,0.000000,0.000000,4.435772,2.031022,-0.012001,1.000000,1.000000,0.900000,0.000000,0,1.714709,0.400000,0.050000,19.517000,1.138613,79.542696,0.003169,0.000000,1.000000
339.910746,37.404119500,-121.971684900,-23.940000534,37.404117221,-121.971689001,-24.163973,0.181470,-0.399733,-0.238235,0.810000,0.810000,0.550564,0.000000,0.000000,0.000000,4.444626,2.042120,0.011000,1.000000,1.000000,0.900000,0.000000,0,1.203679,0.400000,0.050000,19.573999,1.132039,79.346000,0.002971,0.000000,1.000000
340.180755,37.404138500,-121.971634700,-23.920000076,37.404137726,-121.971634704,-24.177189,0.084305,-0.014647,-0.258516,0.810000,0.810000,0.552049,0.000000,0.000000,0.000000,4.444626,2.108711,0.020000,1.000000,1.000000,0.900000,0.000000,0,1.001247,0.400000,0.050000,19.664000,1.126507,79.146641,0.003154,0.000000,1.000000
340.410739,37.404157800,-121.971584600,-23.972999573,37.404155202,-121.971588874,-24.193194,0.210451,-0.422145,-0.235460,0.810000,0.810000,0.555025,0.000000,0.000000,0.000000,4.435772,2.142007,-0.052999,1.000000,1.000000,0.900000,0.000000,0,0.472887,0.401000,0.050000,19.705999,1.124777,78.946407,0.003060,0.000000,1.000000
340.660751,37.404177100,-121.971534400,-23.961000443,37.404174571,-121.971538427,-24.185935,0.205730,-0.399982,-0.239505,0.810000,0.810000,0.556516,0.000000,0.000000,0.000000,4.444626,2.142007,0.011999,1.000000,1.000000,0.900000,0.000000,0,1.297256,0.401000,0.050000,19.732000,1.120446,78.744062,0.003066,0.000000,1.000000
340.910763,37.404196600,-121.971484100,-23.965999603,37.404194091,-121.971488147,-24.172074,0.201709,-0.402058,-0.220706,0.810000,0.810000,0.558009,0.000000,0.000000,0.000000,4.453480,2.164204,-0.004999,1.000000,1.000000,0.900000,0.000000,0,0.250030,0.401000,0.050000,19.805000,1.117376,78.540215,0.003030,0.000000,1.000000
341.170758,37.404216300,-121.971434100,-23.959999084,37.404214420,-121.971436024,-24.172713,0.169923,-0.205231,-0.220949,0.810000,0.810000,0.559504,0.000000,0.000000,0.000000,4.426919,2.186401,0.006001,1.000000,1.000000,0.900000,0.000000,0,0.008230,0.401000,0.050000,19.750999,1.116178,78.335740,0.002957,0.000000,1.000000
341.410756,37.404236000,-121.971384100,-23.986999512,37.404233077,-121.971388359,-24.184345,0.239875,-0.430481,-0.213255,0.810000,0.810000,0.562500,0.000000,0.000000,0.000000,4.426919,2.186401,-0.027000,1.000000,1.000000,0.900000,0.000000,0,0.238426,0.401000,0.050000,19.729000,1.115245,78.130780,0.003251,0.000000,1.000000
341.660738,37.404255600,-121.971334600,-24.009000778,37.404252600,-121.971338649,-24.204553,0.250619,-0.414744,-0.211077,0.810000,0.810000,0.564001,0.000000,0.000000,0.000000,4.382649,2.175302,-0.022001,1.000000,1.000000,0.900000,0.000000,0,0.593604,0.402000,0.050000,19.606001,1.113386,77.924884,0.002617,0.000000,1.000000
341.900736,37.404275100,-121.971285100,-24.028999329,37.404271323,-121.971291187,-24.218245,0.294957,-0.609388,-0.211107,0.810000,0.810000,0.564001,0.000000,0.000000,0.000000,4.382649,2.164204,-0.019999,1.000000,1.000000,0.900000,0.000000,0,0.532658,0.402000,0.050000,19.525000,1.111988,77.718277,0.003016,0.000000,1.000000
342.170775,37.404294600,-121.971236000,-24.033000946,37.404292408,-121.971237870,-24.243515,0.201730,-0.209838,-0.219197,0.810000,0.810000,0.565504,0.000000,0.000000,0.000000,4.347234,2.164204,-0.004002,1.000000,1.000000,0.900000,0.000000,0,0.222334,0.403000,0.050000,19.437000,1.111840,77.511534,0.002759,0.000000,1.000000
